timestamp,time,T_Block2_CorridorX2f,T_Block1_OfficeXSEX1f,Electricity,DistrictCooling,T_Block1_CorridorX1f,T_Block2_OfficeXNWX2f,T_Block1_OfficeXSWX1f,DNI,Wind_Direction,DistrictHeating,T_Block2_OfficeXNEX2f,T_Block2_OfficeXSEX2f,T_Block2_OfficeXSWX2f,T_Block1_OfficeXNWX1f,Wind_Speed,T_Block1_OfficeXNEX1f,T_out,reward
1994-09-30 11:00:00,23540400.0,26.01892222016046,26.15794281043214,27989248.32388528,67795795.04765439,26.20288265987298,26.0,26.15794281043549,943.0,287.0,0.0,26.0,26.01004139352779,26.01004139352636,26.0,4.0,26.0,27.1,-1
1994-09-30 12:00:00,23544000.0,26.02278893275527,27.47760738197627,139866747.6294244,367279305.4593781,26.20212355986932,26.0,27.47760738197953,947.0,297.0,0.0,26.0,27.30050868314883,27.3005086831455,26.0,4.7,26.0,28.4,-1
1994-09-30 13:00:00,23547600.0,26.00381842667312,27.47582856487571,34708712.85590536,82466373.48601598,26.1458514331904,26.0,27.47582856487891,946.0,298.0,0.0,26.0,27.310393592385,27.31039359238107,26.0,4.7,26.0,29.3,-1
1994-09-30 14:00:00,23551200.0,26.02829876452725,27.22540244197407,34990610.83990873,79324227.52685893,26.17892895157082,26.0,27.22540244197724,933.0,287.0,0.0,26.0,27.10149727779594,27.10149727779182,26.0,5.5,26.0,29.7,-1
1994-09-30 15:00:00,23554800.0,26.0621412571287,26.95163429204825,35936759.19859356,83269099.1668902,26.19628321709216,26.0,26.95163429205135,892.0,288.0,0.0,26.0,26.867181967869,26.86718196786475,26.0,4.4,26.0,29.7,-1
1994-09-30 16:00:00,23558400.0,26.05598970760159,26.53741049890494,75008429.1168087,170172864.8910548,26.16622859451401,26.0,26.53741049890774,786.0,195.0,0.0,26.0,26.47404891028975,26.47404891028511,26.0,4.0,26.0,29.2,-1
1994-09-30 17:00:00,23562000.0,26.01185131451328,26.1024461552897,78598328.32567772,171904258.9051275,26.10309780166156,26.0,26.10244615529255,570.0,244.0,0.0,26.0,26.06417386015455,26.06417386015157,26.0,3.3,26.0,28.1,-1
1994-09-30 18:00:00,23565600.0,26.00068420519941,26.00983460338479,40925285.22242325,84647707.46204202,26.0147453885799,26.0,26.0098346033854,0.0,250.0,0.0,26.0,26.00453673065233,26.00453673065213,26.0,3.7,26.0,26.7,-1
1994-09-30 19:00:00,23569200.0,28.21840593580554,29.27137291719168,464658255.9236689,834356033.3166932,28.20446399793939,28.42528129695448,29.27137291719421,0.0,177.0,0.0,28.42528129695183,29.23821646345543,29.23821646345702,28.35884418215685,2.8,28.35884418215733,25.5,-1
1994-09-30 20:00:00,23572800.0,27.72582410509893,28.65918263302854,48812544.0,0.0,27.67876842751293,27.68119635910847,28.65918263303117,0.0,243.0,0.0,27.68119635910482,28.63739053139589,28.63739053139734,27.56191044936218,2.0,27.56191044936342,24.3,-1
1994-09-30 21:00:00,23576400.0,27.49354920318344,28.37238626804188,3949422.93504,0.0,27.45003148846622,27.29429317649075,28.37238626804501,0.0,253.0,0.0,27.29429317648787,28.35495167356391,28.35495167356548,27.19673860186168,2.4,27.19673860186321,23.3,-1
1994-09-30 22:00:00,23580000.0,27.48820738951854,28.22771471404351,1316474.31168,0.0,27.42695100901127,27.12793485590304,28.22771471404652,0.0,220.0,0.0,27.12793485590009,28.21167855313326,28.2116785531345,27.02366858702327,1.8,27.02366858702588,22.2,-1
1994-09-30 23:00:00,23583600.0,27.41822979760666,28.06856292508603,1316474.31168,0.0,27.35114953164426,26.95830720515152,28.06856292508884,0.0,218.0,0.0,26.95830720514903,28.0443700928492,28.04437009285003,26.861604714583,0.9,26.86160471458669,21.2,-1
